"BLCA" "BRCA_1" "BRCA_2" "COAD_READ." "HNSC" "KICH" "KIRC" "KIRP" "LIHC" "LUAD" "LUSC" "PRAD" "STES." "THCA" "UCEC"
"NANOG" 0.174327509600975 0.00259855403212363 8.91152501429799e-06 0.00697423824285078 1.90593113765343e-07 0.307003941529432 0.401276094216747 0.288129119077091 2.15114596867318e-30 0.0654604504156587 0.269762440030907 0.754942490681459 0.00200971776358444 0.00513653357106694 0.00541511435818012
"NCAPG" 3.33401158603033e-07 9.46868857286789e-13 6.59933522465121e-10 5.82110616565242e-15 4.15086203599849e-14 8.37236356324515e-09 0.714232790328893 0.472564339324129 3.20047318154332e-15 7.61667942619297e-05 5.72563490004677e-24 1.72880952979703e-14 5.46333211960933e-21 0.355137465268753 5.93223338133511e-26
"NCOR1" 0.766683274125864 0.546296209746533 0.662439164149721 2.05881486345555e-08 9.78567079241788e-07 0.000318005164218635 0.0772427534685217 0.314182803334988 1.53625106548738e-07 0.00445557147409865 0.182278875156017 0.947952821724287 9.58670833492856e-05 0.145986593006154 0.0472972172384579
"NCOR2" 2.10165232474835e-20 0.00325176344727126 0.0338509766498487 0.000153872874830623 1.36299996921222e-08 0.573323395061546 0.00828064337497777 3.62760519814023e-19 0.0266853415750736 0.00106532735099015 6.58307593775528e-06 0.00353721023962023 0.0124599064304156 1.05986428223906e-05 1.34108169730126e-08
"NFATC1" 9.04745913534757e-10 0.00021102002619059 0.268124158538733 1.99445768617149e-07 0.00486138919825143 0.00018999578055711 3.47547590220226e-15 0.00204683235848045 1.02120553541486e-06 7.72860562311759e-08 0.000462092519555762 6.01668130113896e-05 0.00416461981508586 0.712994599901865 8.28620905076493e-06
"NFE2" 0.783913703338866 5.45096882814352e-05 0.286042873254029 0.959660085091379 0.36986548687188 9.37881310215785e-24 1.89080927068364e-06 2.93072912792871e-12 0.289182719359264 0.00147996629790654 0.0967370944092284 0.694426787647614 0.592906298795726 0.181766747272569 0.912206260674248
"NFIC" 0.000248015734984513 0.260609929802362 0.000218469270096045 0.0133701472371998 0.0253112455306618 0.00446824018802949 0.0448766284402661 2.70565449215645e-06 0.16264123260205 0.00259166979602005 0.0176741179639823 0.00611348253853242 0.000105750719843132 0.0163469422772088 0.00101385041529587
"NFYA" 7.19279785117435e-09 1.26136942291578e-36 1.00469635844838e-07 1.0497545027418e-11 1.63866297947342e-06 0.000136443824868191 0.182593519008776 9.86784338632086e-05 0.413612990430842 0.0259186626643536 0.995686335800242 0.0125223317074257 0.255974880174169 0.00238174358934433 2.50940966050932e-06
"NFYB" 0.66850697099598 4.41172315858532e-12 0.708401033951829 0.46227204822038 1.57120544877882e-10 0.596011388568714 0.0538832874448021 0.0987718514192577 0.62458507556627 4.92305950009842e-06 6.0872013994838e-09 0.000597625640496561 0.000417245968475704 0.955923245777734 6.36854969097961e-08
"NIPBL" 5.02088291243852e-17 0.284596549475112 0.00332965727730213 0.109137520569734 6.41626988121455e-09 1.55448168202491e-05 0.0328468385702853 0.00509828810382767 1.53348936237388e-22 0.430210285226646 0.00432397023984871 0.0109232851089452 0.0531046588498136 2.59130942220528e-05 0.438278593700718
"NOTCH1" 0.614583545774832 0.0012618434397866 6.72317221515434e-05 0.711416171915266 0.0493073274658078 0.249376314237949 0.0608587672334548 0.0884396140246078 0.0043603350606534 0.859934086789183 0.166897438028159 0.0435559509502509 0.047109639780295 0.065157737387753 0.000472018812043932
"NR1H2" 0.177579684576412 0.0844016374928261 0.879677290955856 0.571915380766464 0.138337158446246 0.120930559552852 0.0553629727030623 0.436743874735926 0.0250326426904795 0.185054392108652 0.102965672310249 0.996137540131711 0.252603116680261 0.189451922324049 0.00504784538389137
"NR2C2" 0.00158149471065262 0.19437419678861 0.068240114074951 0.0149686854063593 0.0336986576067431 0.45855884106688 0.0947581132824614 0.215651531096125 0.000636037058914582 0.012568232243065 0.479280299637184 0.0114843760727366 0.397162557361898 0.470819171760448 0.011109360126638
"NR2F1" 0.821556575278286 0.0673164417259822 4.05342546068826e-07 0.844762507797647 9.57937601195518e-05 0.000888093772258367 0.370461143395213 0.21665454672172 0.0483638323830422 0.00173431215717542 2.1007860361829e-07 0.0541513351036783 0.00610224663200998 0.550352481971983 0.376914173199924
"NR2F2" 8.42141111550181e-06 0.633582080462378 0.0143330346862602 0.977093579405745 0.410788559266678 0.000667407925716252 0.134073226863907 0.12221024756541 0.123305320929436 0.00272055353434313 0.254719035140591 8.67689991436164e-05 0.223742138397584 0.507724899972913 2.14999004924885e-07
"NR3C1" 2.10939894909705e-16 0.013009378298397 0.117581734023509 7.30287648838942e-05 3.43946234503426e-24 0.0563403080262212 0.14826141240228 0.98886597482066 2.49395356509467e-32 0.00172490344670361 0.0940617601735549 0.128181629646821 9.03314455744044e-20 0.545869870291205 0.0210493638317148
"NR4A1" 0.923353179913461 0.502652066008592 0.158143989282293 0.854599777492382 0.108194334646632 0.0318172886630963 0.796060084745292 0.389341521213368 0.0792399040999451 0.489216045886493 0.426926971587215 0.985177423780526 0.138313553770469 0.726222724916914 0.735402304673629
"NR5A2" 0.56440557128816 0.62662117563331 0.748997023465378 2.05222069399541e-05 0.177353287732154 0.258791584951607 0.333053120123133 0.991793704030719 5.95181056914723e-23 0.812042276997223 0.173825155561044 0.113538038096538 0.666872887756588 0.518432456737257 0.277159611114399
"NRF1" 2.52801852706444e-36 1.60103140139019e-07 1.60442138733545e-24 2.39912074404147e-05 3.28937720379258e-33 1.66970075889975e-24 1.10551253795134e-15 4.49893095058682e-16 6.87172018744845e-29 2.72113349418809e-11 3.79711323590313e-18 0.096986559888678 2.60314779994539e-10 1.8152173290993e-08 0.370517665888792
"NUP98" 0.422222432196101 0.279639379442934 0.742243110886761 0.783296641862007 0.488226275373357 0.246594206262054 0.232031206956259 0.642898971784499 0.635886140563277 0.478516374667343 0.447677587939911 0.821326358791327 0.301489879890916 0.356775198381774 0.893577163538039
"OGT" 9.92242880369726e-12 5.88391980157285e-09 0.187649487603489 5.52950143692155e-07 2.8403364359103e-07 9.86597926447582e-07 0.0408173907349325 4.11272307387311e-08 2.06525141161135e-13 0.00817718864275811 0.00245382335676723 4.65797163786811e-17 1.02957381846647e-17 0.0590830781228114 0.820802820368984
"OTX2" 0.514761485435217 1 0.015921440325989 0.309379740580804 6.43907716577039e-09 0.548577183383977 0.840950589873801 0.000113592729884945 3.07648375006023e-38 0.533424988281422 7.58676557329479e-12 0.0265501425322171 0.870856619463116 0.981552906829628 0.00868642042149617
"PAF1" 0.154982395552702 0.101075125666956 0.0418260069291262 0.20613422099153 0.00423814717589549 0.88608774549502 0.160419004744635 0.0436914406489448 0.208067357084623 0.28153627384025 0.169523977263614 0.585402237851932 0.832670436421448 0.404115097117828 0.0348107025206002
"PARP1" 0.988128140409097 0.0943388086053644 0.531526154330505 0.3337336321866 0.771322183401158 0.386138056796194 0.881335092822114 0.750265258348835 0.975599119553993 0.789920166329838 0.608665388164481 0.588495866852848 0.0782859013121469 0.94020052474102 0.812230483538986
"PAX3" 0.14229210279474 1.79405792378993e-06 0.000250331286364537 0.629848086210698 1.24480157064355e-07 0.0130984775687164 0.977429353770688 0.793407504012792 0.0116039733599996 0.189395216993339 0.533762185209042 0.000598479032612293 0.70337810406727 0.0300716016276223 0.0311474313068084
"PAX5" 1.13604311056614e-06 0.453664469579897 6.8658251576728e-05 2.88686793031317e-15 0.000260058293244651 0.518848131482603 2.43000690315155e-06 1.82874188384714e-10 7.82335876344344e-06 2.17076455001294e-19 1.87747780432684e-19 0.000355235347580308 0.000411377592186199 2.50459815413264e-08 1.04727075342058e-10
"PAX6" 0.00219764777564576 0.088094436403685 0.642235284870806 4.67371188515833e-11 0.000747138884099925 0.861252594368525 0.00019746132458605 0.00102095814190163 1.21322344223832e-13 0.0169300802668 0.344392010876438 0.00642949552371236 0.276622022253643 0.253091815603993 0.834378307062904
"PBX1" 0.00052462470842111 0.565675986973106 0.0351237890146096 0.000990531595214087 0.000105485938720982 0.0869031080894337 0.00367294696374948 0.048923247322538 1.47606095548236e-08 0.0553269612571582 0.752546915095931 7.5926807552818e-11 0.602125361343873 0.939094739689143 0.15550597731558
"PBX3" 1.20770251855649e-13 4.13918905302089e-15 1.56562236145794e-09 4.38299834530921e-20 2.53008413292527e-10 7.74416101288981e-10 0.00143385034128673 3.9661485629613e-11 1.87054984868095e-09 4.23203055355929e-10 1.15837692574857e-07 7.69502959157061e-34 4.40064727605698e-07 0.00121610590018558 2.88811360404851e-09
"PDX1" 0.532450931026013 0.601193918051544 0.195910391193664 0.147296142683891 0.556732155917713 0.0169599555622784 0.673854039236814 0.0546774905466261 0.00154195673964747 1.18205999438886e-07 0.876141744784713 0.723917028113106 0.0959395603224633 1.63014332110077e-05 0.261059334761234
"PHF8" 6.27820585399873e-54 6.81243168355034e-37 0.0156887296911691 5.2731521738209e-09 3.60013883527101e-05 0.517639127959442 0.0021887070096665 1.80164653645467e-05 1.28243075245578e-39 1.04113713154413e-10 1.9979073337603e-46 2.75509354567001e-27 2.57674228815981e-26 5.16232775758051e-07 9.82946669479506e-22
"PIAS1" 0.00781263982407097 0.00139076969732962 7.28745519274535e-06 0.00136996484311904 0.0105381574265789 0.00370207482445426 0.0898670265925035 0.0206080249375768 1.29299709857012e-37 4.47260762771305e-06 1.90354633008049e-08 3.97733035041388e-05 0.00047575547598858 0.00145561167610413 0.00211937950951421
"PML" 2.96333750220139e-19 5.18005509111233e-16 3.28439984508104e-29 1.68804924324227e-06 3.78085249888505e-18 7.6497599471969e-10 8.49480092944053e-06 1.00844185264629e-08 2.05342170549368e-14 6.45744736610366e-11 5.8456284499147e-09 0.000107806985297061 2.20043779033331e-24 2.95037111559423e-24 1.78300408582208e-12
"POLR2B" 1.2861204400166e-40 5.41852018878193e-23 4.51255249819142e-22 2.88078018409907e-06 1.42026678255646e-45 0.327095685861982 9.42193932940345e-14 2.19754960174822e-11 3.09523957826852e-69 1.83240830257681e-19 5.04517267943383e-45 0.236500636599599 1.08518264449242e-58 0.00046848247609701 3.0262383068384e-12
"POLR3A" 7.23840522328664e-06 0.818589167503477 0.0509075823281149 0.0485071085283083 0.00365379142834783 1.37547184778508e-06 0.0102562638215327 0.000329415955262801 7.29455314970684e-09 0.157868159466003 0.127451396486526 0.00206570085244706 6.88760549050091e-07 0.448265993315247 0.0577350321848777
"POLR3D" 0.173402986465396 0.310419535644395 0.14579918501641 0.0111346274606075 1.03016153384569e-08 0.00145366169572383 0.0164721598162193 0.421645158022452 8.91801960067632e-11 0.000813727053027295 0.122852009582949 0.000372481826616836 1.41191217040793e-14 0.853308534630047 1.02724872261528e-08
"POLR3G" 0.203564378760373 0.122238902020549 0.501092863843555 0.159989927195653 0.989669870313769 0.95907221401035 0.39411472614987 0.15046133655636 0.0453519318600078 0.595325575460349 0.246684626118402 0.395978298693085 0.0163350371038757 0.0834334491452861 0.440316185589323
"POU2F1" 0.402750324084724 1.62890184034651e-27 1.15590020875851e-33 0.628823807986195 0.00159915005894231 0.00325614674710259 0.594122965120647 0.731833888924978 2.25626189959556e-20 7.63803721315114e-10 1.48754076772344e-09 0.654421481576993 0.374889668648238 0.176325992251314 0.00138751325541036
"POU5F1" 0.383875819104291 0.00056902668863366 0.0915360883316974 0.541929769586949 1.50655497707162e-14 0.181940598245435 0.496234034208886 0.0297101490020066 2.96768703472009e-15 0.66423159153853 0.535804293652585 0.363684709933727 0.234200526385788 0.881282923816248 0.280497784362594
"PPARD" 0.000146265361151705 0.188021175029799 0.0148552213472577 0.44623713817366 0.761790011338188 0.239700565898262 0.202784606613842 0.254314488346557 0.197293322208853 0.0292152919741085 0.310311954595038 0.380683546304229 0.0256434762469836 0.157665393787214 0.818151087761031
"PPARG" 0.258568396600085 4.77316234656589e-40 3.4645477156298e-20 0.323540093445945 8.68838070343409e-05 0.0339224885757613 4.5497810697917e-15 8.58510643208081e-05 2.68225642551002e-18 8.54584262161803e-08 3.20825823252918e-12 1.50159649071839e-07 5.97728539927441e-11 0.211920865746865 1.5625222862059e-05
"PRDM1" 0.827462649680466 0.669696827771576 0.149203182166205 0.736093587287491 0.405906975003119 0.525193749990762 0.767456208806173 0.208325847163353 1.80457439860133e-05 0.589564395024802 0.181919300177051 0.295758462968909 0.112963808468019 0.43622614052057 0.334600499875082
"PRKDC" 1 0.358823416070295 0.977166676628796 0.0231454260951049 0.277067077388321 0.512538896653365 0.45377068925833 0.940708238940055 0.486538346972874 0.263213546731052 0.785555182604625 0.843262007772485 0.401443691331154 0.730029342893495 0.687520339545944
"RAD21" 0.69565748252251 8.68183498213498e-05 0.698736242081942 0.946035785376695 0.0333049705063759 0.899095465598154 0.285548389208941 0.00426657721843559 0.0153797393725757 5.06057457909842e-06 0.00408722364327852 0.205300200300752 2.64450274336283e-15 0.183271666487221 0.00211109592460628
"RAG1" 1.68233656007183e-06 0.00434554438100564 3.48059614850973e-05 0.313152348030782 8.66390620196069e-24 9.8116160221167e-11 8.35662675105218e-05 0.00656848548982854 2.61927730820466e-09 0.944041846944986 2.07148224443918e-09 0.0374811924249469 0.084729001880935 0.222345472918366 0.277243292797927
"RARA" 0.0140731039885385 7.59252296894562e-61 3.07108534066484e-06 0.0557925976156591 9.34528216391732e-08 4.77053475244627e-19 4.00678745056547e-37 2.31101820985673e-15 1.75071085278664e-11 4.69463830582284e-14 0.00714992874168767 0.000729164378068123 0.709175554163823 0.0336593751001006 7.38577029337582e-06
"RARG" 4.24738945148627e-07 1.07597235740696e-05 0.125340241473975 0.844765099189783 6.7917767779106e-06 0.0287470776239439 0.0954688479576592 0.442483258308541 0.802113148497095 3.05715476093067e-09 3.84580489678397e-18 0.947760378714594 5.10229952485934e-21 0.0120468369085369 0.966978636841942
"RB1" 1.65164319915427e-06 0.0377954024855928 0.0152256460921082 0.00846941772991782 4.14356863257973e-10 2.54931983515511e-11 3.63071898213292e-11 7.69517530170262e-05 5.56401386761549e-13 0.377180656397727 7.05297760649437e-13 0.021292773216874 0.000100875298184828 0.000478209303688774 4.9270831741793e-10
"RBBP5" 4.06578383949021e-09 0.0175183190338354 7.45150196184142e-06 0.601776963232853 5.12970034428822e-08 5.44267285123819e-05 0.297014256265847 0.803860405053753 0.00553661907438859 0.142230598420206 1.40391797901254e-10 0.364639107071593 9.88674684580373e-10 0.309817423720024 0.674554790396456
"RBL2" 0.019168069576125 3.34011710685753e-06 0.0544787767820582 0.786834974200445 3.23784883607567e-05 0.00113978984218363 1.85013961920662e-08 7.26712531696442e-08 0.00720590228340805 3.70406169730237e-07 0.582179353323246 3.20520653867475e-06 0.43009590091798 1.70372849825399e-08 1.31244680491247e-06
"RBP2" 3.58687815859104e-07 3.50350558160302e-22 1.23156124132032e-07 9.01951527418883e-19 8.68266558076512e-22 1.33793425613158e-11 0.887971928527733 0.00269183008298221 1.40396113415738e-08 6.64180269290858e-11 2.00361342358455e-05 0.475428314468734 6.0909783507964e-10 0.095643428424334 0.0890986767971443
"RBPJ" 0.407463031858063 3.50913382698544e-24 1.52894119852106e-08 0.000135598092391667 1.50755937556555e-07 1.8867449560224e-05 4.63655651684858e-07 0.00311583127578013 1.42568079340715e-05 2.67085117349492e-05 1.18106140717547e-12 3.40561657878677e-08 0.952024105240857 3.41685993623584e-06 0.167305867458208
"RCOR1" 0.000111977956320341 0.858425609293951 0.85293632528858 0.0214010840742628 1.9073957330933e-06 0.124614740655001 0.0252492906044894 0.893194154167273 3.81728127833186e-08 0.261709900648217 0.0299739889218254 1.88459225875394e-07 2.22479867952898e-05 0.00529814240608829 1.82006766931206e-08
"RELA" 6.59993631930797e-11 0.0683977123380524 3.40159778615826e-40 4.51176806812908e-18 7.06685718317953e-28 0.00126596722704054 4.41480677837745e-15 9.77748300778693e-08 2.85182128621241e-17 0.00426020002826226 0.0986453202276037 1.81553147953559e-05 1.49251465151e-07 1.12227467490085e-09 1.33978827150944e-06
"REST" 1.00183415277826e-13 0.311856962974568 7.30529670831583e-05 0.483294220969018 0.12364746784864 0.0393533945017211 0.436412641789448 4.92486078725702e-07 0.325249337878417 0.00819527376373735 0.0247081866465278 0.104045157259532 0.00104176640699572 0.0804727957327761 3.98800914490506e-07
"RFX2" 0.330090288997826 2.38853669549642e-05 0.0310123127047237 1.15048814150045e-10 1.68030484478089e-12 0.125269391975642 1.89449682265146e-10 9.06729956466852e-18 1.37601341604238e-06 1.44378391502938e-16 0.092532885735925 0.38442227128699 0.00933631544803672 0.753986221215798 5.08121483150615e-24
"RFX5" 1.34912850292034e-11 4.07419746898984e-23 1.76103669017054e-19 0.000182836232690199 4.12298447473681e-12 0.981973716959233 3.82814194410137e-06 0.607808835940473 4.041027117868e-20 1.11649288282046e-08 5.36615277684613e-08 0.680378815116558 2.58134416892852e-37 0.000762197593530646 0.582893948131691
"RING1" 0.0677136119235901 9.17182576356976e-05 3.00581175592892e-06 0.523040722779256 0.000124591898019493 3.47677104215725e-05 0.0303733089944755 0.777993182208613 0.073120529327801 0.112616925928841 0.41415019791672 0.138280912919898 5.1695004053873e-07 0.00634162491412992 0.812374438075284
"RNF2" 0.000539485673659904 7.20525415061611e-12 1.25181361737275e-09 2.76745379891568e-15 5.73902278503029e-40 0.0110125412298503 2.38786567950148e-05 2.38605462960947e-06 2.98680163159462e-68 9.86830163015607e-09 4.87747282624604e-05 1.37801202883164e-10 5.38999761049459e-10 3.4263559484118e-06 0.015531035519444
"RUNX1" 0.278764122869053 0.00319777210241163 0.044041678759505 0.00308590591881041 0.000391469966197355 7.64610301441686e-08 0.000214213889188296 0.000477948202511056 1.96118784942304e-05 1.7273094402283e-11 3.4942880624207e-08 4.92443452119947e-12 0.000154080320682681 2.5116306177276e-18 0.101702317259586
"RUNX1T1" 0.00013271736312515 0.001572963127866 3.17293807222964e-09 1.35207814571251e-05 0.00227089722378269 0.787100627914804 0.800251696430474 0.200812830077875 0.204259423490843 2.11633792097253e-05 3.72325908378867e-15 0.219553865316782 0.0633922927249664 0.342688193146114 0.209969873220962
"RXRA" 0.81730027016359 2.4384933276418e-07 0.569198971329742 1.73393633934436e-05 5.43768076987054e-10 0.0198022913502619 0.00344667265253301 3.04029923172762e-07 1.64338095325243e-41 0.000127674611597369 0.000238382519172584 8.75454430932799e-05 0.00248524632508394 2.14248050950756e-07 0.0268340588960287
"RXRG" 2.93360689991138e-06 0.758468289466393 0.000158798516074244 0.0131095377220375 0.00509965857834009 3.48988840620375e-09 0.0846441191401254 0.039147688265043 0.0183442005065597 0.982059183935403 0.000966020839118142 2.08584422134185e-08 0.150180147458974 1.28998459837007e-06 0.380580043645288
"RYBP" 1.31781967805239e-10 1.27110078612622e-15 2.82693022595061e-11 9.16257598357383e-12 1.10177562016061e-09 1.37412800042649e-13 1.09562527396256e-15 1.91107973688411e-12 2.63351943056071e-20 4.94568576493829e-18 0.0313812511753146 2.44012219814075e-07 3.37121902875618e-12 7.87663635420662e-07 2.98648969261571e-15
"SALL4" 0.543895341243984 0.0962922840366042 0.396014449323514 0.75670042213256 0.42602736226991 0.286706333476419 0.887653226658271 0.941238730249105 0.869564010912154 0.596800776778035 0.507831321346076 0.881150620893913 0.162204185705443 0.549310794236168 0.839399102583715
"SAP30" 0.494329693391172 1.2738737641744e-118 7.68894541466338e-36 2.81731407455899e-41 3.87877972070838e-77 0.0135450570312071 1.50599252936851e-11 0.0366830013342823 7.47006860082029e-42 6.13020110706734e-05 3.1474465631823e-25 1.75193744993326e-29 4.19085924389301e-40 4.81612441394558e-38 4.88813878655906e-53
"SCML2" 0.00858075417826973 3.17832626937454e-25 1.13563117406911e-15 9.92190096006678e-07 5.614111307828e-06 4.95273998203757e-08 3.6021207522745e-06 0.000733789755419225 3.59450558880836e-20 1.10082117768728e-10 2.50148863807916e-21 7.26823699312134e-13 3.41805095187096e-09 0.00736251004812857 6.41920564794271e-06
"SETDB1" 2.91322786205481e-44 3.7704259629056e-16 2.63827077099124e-24 3.9085365324301e-05 9.56863443859717e-56 2.22314707040735e-18 2.47805043873542e-23 6.06703628977667e-32 1.92154427723697e-105 4.18672783934687e-51 1.68347329164606e-19 1.6884055482036e-32 1.44910346877534e-29 9.10305139140627e-08 2.49122847018519e-23
"SF1" 0.493990794043529 0.0150698730278374 0.169078645817375 0.769731168617 0.414152610299563 0.0944126065397896 0.37204068499257 0.396156611308767 0.0296320454208703 0.376367101173686 0.539370207911459 0.0291948021188561 0.800556462483362 0.441388579601128 0.0111562070796008
"SFMBT1" 1.08710111964987e-29 1.82737097619958e-24 0.0552860011089961 0.00394760581242679 3.28510620384931e-18 0.19003195733469 1.31523256957109e-11 0.656211137777718 2.28990753716743e-26 0.000134643461806512 1.58673940591136e-27 0.632076727088621 5.65846700276079e-52 1.19646337988645e-15 3.54348225001082e-15
"SFPQ" 1.72143750340484e-05 7.07425521231692e-09 6.0411891739401e-09 2.10170669154055e-11 7.94458972041401e-19 0.00930674853718921 0.0115431160628612 3.16524900154517e-05 8.8847043228123e-07 1.43533186929408e-09 3.78258771986425e-08 6.32570714391797e-13 0.000344769577602021 0.238576809852481 5.84624217056061e-06
"SIN3A" 3.4782901508693e-42 1.05404362642291e-30 3.43211441027382e-20 0.110813185084487 1.38333511200446e-37 0.274734308071383 6.61233489912839e-18 5.28771627182719e-11 1.05837700911369e-77 2.24584062183597e-18 5.88155447200053e-28 8.77424634105977e-05 5.34784558193793e-13 7.16427007751268e-22 5.37772362666963e-30
"SIRT3" 0.12258225233154 0.627159310842491 0.258153558843163 0.0611217993218983 0.711297948844572 0.946174355344406 0.00564995067662891 0.0226416095572323 0.114716916973113 0.226029165520592 0.313248816395164 0.272017074921491 0.705816916617396 0.0994375193292731 0.115921502698744
"SIRT6" 8.87474215358881e-09 3.21922610056305e-12 7.77270973117634e-15 7.96714001761855e-05 1.53674171397682e-30 3.47810403865465e-05 0.0255864222493051 9.4765587200404e-07 7.67139723600331e-17 0.22424653353804 3.91615776268116e-19 1.82586124415047e-05 3.75514050058134e-18 2.52730793881138e-10 5.41008061546295e-07
"SIX5" 0.0835823195728275 4.78878449211339e-34 4.74190574886818e-07 2.3667004381879e-16 3.02723738032017e-14 1.08963206439317e-26 2.66171027224126e-20 0.000163029529881817 6.47119564841932e-39 7.73499121329468e-26 1.09284708679346e-06 7.20112388997447e-40 4.60035910234677e-15 5.31952469481901e-44 2.48350677541973e-47
"SMAD1" 0.00688068770570421 1.49823467214193e-08 0.39989479484322 0.225043834747525 2.19714382558773e-19 0.0848286410669418 0.406961632161965 0.00157151778928226 0.888221404287434 0.209129782294747 1.41251176545365e-10 0.0132004017678797 0.745717042205201 0.261830866845932 0.0291532627872253
"SMAD2" 0.04225337968253 0.0193527604498152 0.00424619800366433 0.0536723463633176 0.89204023790114 0.0133862956260587 0.000249225241035165 0.184371093302117 0.163840230900537 0.00073004726939085 0.00279352229788328 0.135773338502822 0.121999094023443 0.33074669839596 0.0778450651050543
"SMAD3" 0.000941932958338645 1.09653463355279e-13 0.047122626303212 3.26215184720123e-27 3.44369615563279e-14 0.000101984784081282 7.7088578788465e-11 8.26859770402778e-13 3.22211185387245e-38 2.68827169311802e-08 2.01329761584481e-05 8.28181817596782e-15 1.13971210918121e-23 0.325691472582189 0.000148115269201919
"SMAD4" 0.312307491014722 9.2622786812175e-12 1.01669508750938e-12 0.2229558187834 0.00378993702691222 3.29074921450487e-07 4.00092065566369e-08 3.31622506099686e-09 2.77876255891063e-15 0.64558497174356 8.26465532500825e-12 0.461978540215423 0.00329640301936795 1.13918395935405e-05 0.00813390138227024
"SMARCA4" 1.39284653662199e-17 2.67802363065167e-06 8.76678829600884e-21 3.01229369902321e-11 3.94158800147042e-36 2.02773096189295e-16 0.000153575289758908 1.36958043047768e-09 4.55358811814478e-36 1.45275091926189e-06 0.146682876889931 1.24554388214584e-31 1.09863162096964e-12 0.0363783145209408 0.000496712566190365
"SMARCB1" 1.23776135750769e-31 1.32584592600479e-08 0.0169130459069854 0.995888689309312 4.27357994326694e-37 7.69307033319328e-15 1.49515186280153e-05 0.0229372168495771 1.85115132077159e-75 0.0417807938770425 2.27362017189194e-12 8.1933935440736e-13 5.26712799305164e-09 3.17883634181348e-06 1.47580884332613e-44
"SMARCC1" 3.25384262325404e-07 2.7101675109102e-12 0.208155274171647 0.545932359345636 0.00314341001925197 0.000802930392676099 0.029164150911034 5.70759786438495e-08 2.42358075849402e-11 0.272140549752197 0.781720708333549 0.236428370601974 5.5916317602268e-06 0.69674411956903 0.0180539794374232
"SMARCC2" 3.04268551362902e-13 9.65449250028989e-14 0.0975552015447223 0.0017475031018948 0.277212651428184 0.000576063574870814 0.00333191855610525 0.854231994726996 5.61331430599469e-16 0.675279290772255 1.12178683859699e-05 0.308924036596074 0.000343092838424798 0.121405533870898 0.0988906834780142
"SMC1A" 1.42958760804371e-25 0.0555639359298496 0.817140116706532 1.25750569552892e-08 1.70660080080991e-06 0.00101307401633817 0.15204927326184 0.000324057580341155 2.40250377841623e-14 1.38424375088242e-06 7.00626567702049e-05 0.0394937358546285 4.37357501133053e-30 0.00171578824314084 4.21886163845561e-09
"SMC3" 0.0179217608994016 0.349173477712472 0.00184385691403743 0.00151038801634974 7.84670520344584e-06 0.000658893349955554 0.724203900544069 0.950219748846565 1.39465373677847e-05 0.251923667801217 0.825444647838253 0.000764520612036876 0.0201169413101957 0.208800457807823 0.0164022611511453
"SNAI2" 7.93454404896501e-05 0.425175125112412 0.378300544816533 9.53594044666657e-08 4.21578530300883e-05 0.00035232731272705 0.151908449113263 0.23719699829503 0.255232460695092 0.00104650491312919 0.752621476374547 0.45416221885154 0.007327183433702 0.258783989918109 0.53786462697467
"SNAPC2" 0.109323712734656 0.273322638512928 0.633616870869442 0.0226567195935881 0.219866193476597 0.476682182205158 0.909905468907233 0.109837745579449 0.806346061158935 0.07022194598441 0.713204538964186 0.259322999196579 0.0939592857435572 0.701486680676457 0.932403022687628
"SNAPC4" 0.316418152644117 0.756657662345288 0.492252414560426 0.170883347661271 0.743870742019611 0.0531449806901171 0.630133134306017 0.492065118924906 0.10260081092362 0.305441246478074 0.618336668171408 0.635847777322629 0.0545619543281622 0.00152318537169408 0.0690326134053495
"SOX17" 0.487097165315371 0.933691399884492 0.320404248211257 0.0808215427107007 0.329278782473466 0.371004010332243 7.16133024201746e-06 0.796466836834525 0.117288891464836 0.607537228542793 0.248298702189007 0.133890381161721 0.210968420232539 0.308108142942756 0.583988907587187
"SOX2" 3.31041197912048e-06 0.247218043290701 0.046367523341725 3.72342424024418e-05 1.78195679867669e-10 0.0688101790882221 0.000854025060394784 0.00966073211572816 0.000407513930592858 6.91644360460856e-08 4.05388487467572e-20 2.36184726940049e-08 4.61591726809264e-11 0.739651401941512 3.88872775823301e-12
"SOX4" 2.25706291460592e-19 3.68810413671835e-16 3.23067597694222e-13 0.395077480906865 1.55557084978834e-05 0.945537877908761 0.370919718968149 1.90427584425948e-12 3.48998420024029e-07 1.48595527811593e-16 8.54783065268807e-05 1.83292995331621e-29 0.84306942509431 0.349023642568618 4.49873307523715e-24
"SOX9" 4.46960606362098e-13 0.000720635309010244 0.000121754862833462 0.000980255398975189 5.44354520796074e-44 0.109095613973753 2.80891678282866e-05 4.37662706666643e-08 7.50356754070059e-08 0.0194907947338806 0.00262027011737215 0.00122472955475284 9.18410359398464e-85 0.0145940576790819 0.000681881512589954
"SP2" 0.97012060722342 0.00908453344898479 0.381113397030274 0.362545778426615 0.131741716845178 0.000126803461532383 0.171998653668929 0.00749811046328955 3.49954399110519e-05 0.0145862121353503 0.0608335960265677 1.44230129358124e-08 0.00205287978882488 0.377003439559406 0.179511742271853
