"BLCA" "BRCA_1" "BRCA_2" "COAD_READ" "HNSC" "KICH" "KIRC" "KIRP" "LIHC" "LUAD" "LUSC" "PRAD" "STES" "THCA" "UCEC"
"FOXD2" -0.787790688912477 -0.498426837061239 -1.07010304748813 0.98668413686676 -1.0297170552488 -1.511386251736 -0.208736318827719 -1.16227498047065 -0.685095981167608 -0.526479576814894 -0.837049247547631 -0.820332043515063 0.519375686395559 -1.34357640995531 -1.37435910983639
"FOXG1" -2.04173147998557 -2.2588916774346 -1.7625516104106 -2.04054461940429 -1.90575232043182 -2.28208242992076 -2.15825208261536 -2.20400520388113 -2.25982023358883 -2.07974300391332 -1.97614856401667 -2.20452317204158 -2.10023350189043 -2.0796353104107 -0.612231539816057
"FOXH1" -0.754620412838793 -1.58341780700013 -1.59862318394074 -1.06697988671259 -1.8259487137509 -2.09995763943113 -1.9220176606931 -1.83959496155388 -1.99056786894812 -1.68574589704324 -1.50461544483338 -1.74786967231147 -0.99003810840624 -2.04465098694215 -1.54446960419087
"FOXJ2" 1.39042082090358 1.93036710386989 1.9497360051869 1.48462524451554 1.70778296636542 1.39361244041933 1.82050773009877 1.36624570639808 0.655239279005768 1.67616535713477 1.97344221034598 1.63672821769111 1.75961460761681 1.63182291526581 1.23621583298979
"FOXK1" 1.07721618973897 1.21514574182549 1.55194785591226 1.84745773211079 1.83583178004998 1.92150544430463 1.48934637024489 1.6492805239777 0.375267384514286 1.47781319717039 1.94053556520984 1.0953049105889 1.97386960342072 1.06402876536761 1.04966851552956
"FOXK2" 2.0628649658532 1.98908759227413 2.29069989814548 1.90772860400451 2.07406352735273 1.24712358011719 1.17630184589987 1.69665891712106 1.16827990117544 2.03435017296889 2.32733693613259 1.67117037465923 2.00009617886624 1.82390199528996 2.15669070866438
"FOXM1" 2.10558059219611 1.65535302262405 2.82012343936525 2.5638917724205 2.5535037185403 0.261895685540433 0.543811517301031 0.0785518091367228 0.814049594050654 1.58319630834728 2.91779054318911 0.237452942431953 2.62646684315842 -0.306210728489117 2.1520024434491
"FOXO1" 1.40061930585319 1.50316382567424 1.37488283430324 1.41513144119591 1.63453396534453 2.46119769495139 1.72117082955953 1.15080171805504 1.28388341450828 1.49249439648455 1.9057281118706 1.38498747476111 1.96765261685911 2.13731712817063 1.7881463181139
"FOXO3" 1.63559980008629 2.45808725070273 2.4310904799122 2.12009171636567 1.93630606749324 1.64437061632923 2.33210609801834 2.07527852712902 1.3698141392985 1.86233214745932 2.13403450269712 2.55805010842494 2.4419811046714 2.14784561311894 2.10148562811335
"FOXP1" 1.51943323329393 2.07362037254364 1.32711725066539 1.52825841006424 1.12259969416894 1.94452198439725 0.971269711234962 0.909168243135853 1.24110435269062 1.61332091958925 0.954246656543172 2.33063711653629 2.05359389083385 1.5710396061153 1.04663009428802
"FOXP2" -1.37574315199761 -1.52636026688842 -1.4936765300463 -1.26341246206484 -0.945776877745526 -0.770179938263142 -0.46557384429985 -0.336094924493815 -1.63358231155205 -0.682850248714579 -0.480684341128738 -1.20724580821263 -0.857334192341395 -1.24489364543564 -1.89683948985668
"FOXP3" 0.0514699581515339 0.496871789493474 1.12895698153511 0.297207302465489 0.803909556567821 -1.284421532082 -0.0590629183178812 -0.796197738944686 0.0149833265586044 0.735629611335939 0.583207767952791 -0.143229633287444 0.863964947930687 0.145422337725429 0.341145187044233
"FUS" 3.22906251486154 3.46766478705757 3.4515119766763 3.36979011929493 3.10447368395911 2.98006211639425 3.28785257359466 3.21129773986067 2.58245757490084 3.30598301579902 3.34109757074602 3.0991948668883 2.99454663621981 3.3502431805523 3.56405337408353
"FXR1" 2.24279493785888 2.47718164899672 2.54168653532262 1.86342031251336 2.39883504576387 1.88814764665603 2.15209629499982 2.08174377781926 1.85952905676321 2.13401792953152 3.04643071246383 2.29388442741343 1.90430292938055 2.35375289809517 2.35179610398248
"FXR2" 2.28268319118128 2.29700544196917 2.29842922992933 1.99123478482121 2.31487454576461 2.09693214168444 2.0867248592366 2.5727304703389 1.83772787567297 2.25921906211486 2.28778387107814 2.4403569800138 2.00515954455267 2.41157262892343 2.23438707801076
"GABP" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"GABPA" 1.71274913418018 1.86314480087346 1.83414622997543 1.38801975212792 1.3474725349595 1.21230566928521 1.93085608888942 1.14935107156478 1.20118906414501 1.7082713188568 1.56194066246392 1.66064063892724 1.79151733482519 1.85885404741669 1.2326394681191
"GATA1" -1.8791172688538 -1.68696084676153 -2.00348585388641 -1.85612150033381 -1.95487254198802 -2.12917491018915 -1.72129205784822 -1.60319910588865 -2.09045499369113 -1.50907392934638 -1.68649996445098 -1.77729677503945 -1.71373990614364 -1.92473688880962 -1.92822656341801
"GATA2" 2.27453856719153 1.06700232677752 -0.147166098565571 0.120592964826101 0.0764285478325742 2.86852463136623 0.944539852026156 -0.182256622531355 -0.686972131634354 0.940050665713218 0.4966218531105 3.49329497586994 0.314507201119866 -0.00946549041175247 2.053761331714
"GATA3" 4.54430601290239 5.32811083160116 2.61706215630915 -0.572334887683691 0.28294560356525 1.89095460793734 0.385652555353441 -0.627301878692721 -1.04937961610904 0.257856304608487 0.353950717697974 0.721448862451863 0.408583687835757 1.40517403590878 -0.246353761358657
"GATA4" -1.99437307063089 -1.70456119999629 -2.06109839331251 -1.63350516475942 -1.8114943076565 -2.25979916826012 -2.16218398521409 -2.13057038369096 1.77841208972032 -1.96247286000185 -1.22712717947033 -1.81653780109308 2.10276133362483 -2.25387362935831 -1.79600401078343
"GATA6" -0.250774394556357 0.209146662180902 0.895041352710126 2.44216836138786 -0.311732551583951 -0.986737001100236 0.13108051759227 -0.115936346473314 1.06179788720679 0.986061691490279 0.392656228833214 0.443553522061441 2.90297492696101 1.13637920887153 -0.341128387593104
"GATAD1" 2.33871089036476 2.35327624970329 1.91710349310234 2.35069346294687 1.60557445705952 2.77371808121077 2.38679593839514 2.69473020489655 1.77973399906997 2.35901599431988 2.31278315754013 2.37287204422233 2.31906675497112 2.40910520432581 2.16315874707182
"GATAD2B" 1.65169249829044 2.21878050150974 2.32493651724337 1.52873250632779 1.57961645735019 1.17764173962759 1.64667750290651 1.3490411035716 1.22750755293494 1.92396781385756 1.92987353973125 1.54548439434029 2.08376065942368 1.88623237842327 1.98040436720914
"GFI1B" -2.10078311426867 -2.03277247942475 -2.03738762515437 -1.70404867401801 -2.1746644715351 -1.97229711046425 -2.00906047301698 -2.04938153017131 -2.21782112968352 -1.96987795505539 -1.95966930358724 -2.06046493926695 -1.49430565220932 -2.22302535786072 -2.10267181356674
"GLI2" -1.27240589011486 -0.501256457317085 -0.589278000558962 -0.584761891394229 -0.236973572745997 -1.82099075327568 -0.45134547468933 -1.73585359096438 -1.80198135362316 -0.316550805131027 0.681616390671601 -0.611736624010986 0.405405587037119 -1.36233331347848 -1.04302868623319
"GLI4" 1.88348722253054 1.32018648950873 1.46624482643002 1.35190898053851 1.07140400675753 1.62632665719411 1.07026651720184 1.75628942987052 1.43800668548132 1.36940883266301 1.68085445825568 1.59098456391178 1.39898332630608 0.897157633703197 1.70841546138655
"GLIS1" -1.29015239886268 -1.01488106776556 -1.21505159993042 -1.45624517332836 -0.448718826516794 -2.02986967848889 1.31121853657761 1.14423414663234 -2.17448246895645 -1.6612552087808 -1.1355294815373 0.00155662947723174 -0.778576893592626 -1.37782669298622 -1.00621135676122
"GLIS2" 1.10050127524885 2.0612651099241 1.71383572738438 0.83658709616582 1.37670128354481 2.88073890458686 2.59579530288428 3.5988813493631 0.457980286979479 2.06443547986726 1.54663436586317 1.10378553981107 1.66410264860704 2.32845256730929 1.63952129434157
"GLYR1" 2.7017590780603 3.28981771481414 2.92262147239633 3.02492873006642 2.64171967966096 3.47065364046274 2.89668976218464 3.10277661809745 2.48817161784 3.0537771255413 2.77471498469565 3.24773493977951 3.00034994960137 3.04863493562733 2.93816790486598
"GMEB1" 1.26923300169406 1.21968241323698 1.31951237985412 1.03798868402845 1.19762464550696 0.463287882687793 0.823928740933088 0.559025695088425 0.429362330327436 1.0640895242315 1.057149646798 1.06313624576456 1.11959565194145 1.07765561681509 1.36071474301355
"GMEB2" 1.84092711407032 1.80546357941072 1.86430087943545 2.07505365458602 1.82530182549511 1.74712737215557 1.44550507609027 1.52044615045903 1.32410973650371 1.68836808102237 1.93480749426754 1.88680017680877 1.83648518003376 2.04426777319164 2.0535815853955
"GPS2" 0.499840358749123 -0.0537036670510816 -0.0381581166072623 0.188891632353796 -0.30335956174707 -0.324905662503501 0.432816470269587 0.710407026442763 -0.290521838810289 0.288866592742668 0.265552846062213 0.0468024715802702 0.95103705306356 0.192468898191003 0.352787076877552
"GREB1" -1.36398232577266 2.03544470958603 -0.310581418281481 -1.5572612571615 -1.49053087579926 -1.95581126955135 -1.19228114519895 -0.648440075574634 -0.315838545899405 -0.516310719614075 -0.8691469670884 2.5479061855296 -0.853142567756582 -1.15753660907869 1.19322262134587
"GRHL1" 2.28534851110967 1.43717261370912 2.00704292777318 -0.256950807342633 1.8781565083055 -0.132936747863721 -0.89049041371442 -0.0988664608921469 -0.270576383567876 0.911500891583007 1.78586181198145 0.913647787378511 0.437009640156924 0.376223335234683 0.416281994601801
"GRHL2" 2.74669514146444 2.77340986200476 2.67424170083061 2.30682839390035 2.28897049001761 1.44837792084319 -1.85325477912306 -1.89939016965016 -1.92171657839444 2.20423595756508 2.73751949317903 3.28781404933989 1.86282941830525 1.83007939973546 2.48379640225436
"GRHL3" 3.21053371298511 -0.264181913555001 0.321558636775192 0.12506298018977 2.38455209980338 -1.35800025113386 -1.56895157243895 -1.04674942503248 -1.53897991735818 -0.285587353074569 1.92737005338808 -0.386297245968672 -0.117877090184966 0.5195951220112 -0.122943865484386
"GRIP1" -0.123227999810015 0.266473247840696 0.231215553301024 -0.937426719664156 0.0664961839781633 0.653377704367191 -0.746407797399241 0.165266654388893 -2.0804336899354 -0.536331571815147 0.0059647594440841 -0.037132539504934 -0.808077934881328 -0.115485858854015 0.3014819236553
"GTF2A2" 2.52804696500113 2.38872145752103 2.48468136346022 2.45449160671498 2.340540880197 2.37495019492931 2.09500984660041 2.12859377299144 2.045789859439 2.39719744345095 2.63221393887205 2.57451114207364 2.57483903558471 2.23560376292263 2.46029841263792
"GTF2B" 2.7723305490702 2.47702927576627 2.56718259057745 2.42835579640471 2.38727061130768 1.78567921303286 2.27312093222592 2.11575390532288 2.2009018364361 2.51744187053037 2.38857442450218 2.39757697165208 2.41374260037275 2.63251619562916 2.3207093599814
"GTF2E2" 2.54763530551104 2.28377837314794 2.54512003485749 2.60410691428591 2.57914934726065 1.91828095757116 2.07893430820745 2.24315961500825 1.81888708471883 2.45931468864132 2.69756340807482 2.14166031891747 2.42778916417944 2.58447910610265 2.67367875889785
"GTF2F1" 3.41861890329178 3.41793902084485 3.16986872842745 3.55594251537485 3.31598952296496 3.35884035966985 3.41999216191215 3.5131722607032 2.80042325264413 3.14071464810619 3.35287778292346 3.58941632421784 3.10966701196135 3.68755802332172 3.71099902640508
"GTF2I" 1.25579303957049 1.71469550416815 1.6595139804171 1.26186971412522 1.22949154846908 1.41821497826326 1.42634207551961 1.34556722099118 0.458683153914333 1.535263671219 1.64907605670716 1.28209089495795 2.03778438028354 1.68516317401002 0.921295705541784
"GTF3C2" 2.6124455410846 2.44605942249645 2.69728418931842 2.45865981108827 2.36617235269106 1.83842130740642 2.1729032760336 2.31591125345 1.49195035172435 2.49615747108541 2.70473130184966 2.19069863194578 2.47411698922457 2.37231193584244 2.58660325332272
"GTF3C5" 3.12378638584269 2.696613743755 2.99877787359529 3.03950203566167 2.95330842709875 2.67698728646426 2.37646649467821 2.70651762511008 2.41743296364478 2.60363445872178 3.00560530404482 2.8015112679571 2.66141654694054 2.51679118205748 3.48661156774063
"H2AFX" 3.92432686686113 2.98550671871972 3.49435243390211 3.93819557669479 3.49774252255294 2.63889319444162 2.23629562619898 2.51510525984412 2.56995862820725 3.20214943246509 3.72669900225366 2.92558932936265 3.85611014222286 2.87001913130585 4.22777596841602
"H2AZ" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"H3F3B" 4.85983647584296 4.68807158111912 4.68144173175479 4.30092644851713 4.79527440231112 3.32669754948571 4.24706459918106 4.39127750900868 3.89979657549548 4.51467723094568 4.72894183533108 4.42583272647439 4.15683058393497 4.66962657731931 4.55067097214671
"HAND2" -0.949050461618101 -0.859574893761719 -0.703604942577266 -1.02255089892015 -1.55141293653888 -2.26152873101717 -2.24559940120941 -2.2679718527089 -1.23155327188964 -2.15789394889482 -1.82368530220416 -1.67325343674828 -0.331956435051682 -1.45750100689823 -0.214735472679659
"HBP1" 1.61241737602245 2.40998945764575 2.14301010638409 1.867124369859 1.86326061842344 2.06732380591637 2.28194503967303 1.87627455800239 1.47807260291112 2.2069858256211 2.13838769249936 2.19522262390302 1.81159331947697 2.26597292309848 1.5569700859331
"HCFC1" 2.48390579196438 2.52166814784896 2.61523457360135 2.76994188056919 2.45391304290365 2.41455236669024 2.01367042447703 2.32909455819689 1.80912631045316 2.53876880112862 2.71172915566595 2.50493783813821 3.1703134663748 2.15740745470068 2.66020157794539
"HCFC1R1" 3.42565772433015 3.67583130879056 3.3129767120646 2.8113292837358 3.29822833967809 3.22063699659776 4.27815329229014 4.60858438272516 2.83841252605592 3.3567896223668 3.2986080962653 3.33034878985609 3.04365665313128 3.86726996477715 3.69757982052677
"HDAC1" 3.84254918542878 3.40854412655336 3.48352402607626 4.15831092099517 3.77234294815884 2.4926843521563 3.13960239010469 2.82708411577979 2.8518181553506 3.4906316445897 3.89918604713379 3.84106060773716 3.66176311117254 3.75881528623469 3.71490922540193
"HDAC2" 2.11175075028756 1.90473659200407 2.46125371924571 2.20778231129371 1.80542622415736 0.915716618340762 1.44133477324864 1.39329773560842 0.837464375000846 1.78502736488437 2.26064893056865 1.79866138162928 1.87979223677413 1.60107277384568 2.21566730349533
"HDAC3" 2.45413154399468 2.48206558658605 2.44273692793717 2.53583272094365 2.55805423099861 1.91132527912353 2.48157139527059 2.20842531087227 2.10301204703232 2.47824782629074 2.57765397850788 2.48913721920641 2.00853479835713 2.27847164988529 2.36910459984511
"HDAC4" -0.245073903067939 0.216738669940092 0.372489841462213 0.640273891856444 0.544546234153321 -0.214803097704364 0.165895154901684 0.106587416892968 -0.304455709229092 0.356322879020507 0.673399873764026 0.565909398319815 0.881968105744871 0.0579834519011232 0.554575669375405
"HDAC6" 1.66780643914206 1.68160352517456 1.63744129837035 1.6159183354262 1.09944307397783 1.70213169962562 2.13725812446581 2.11816527094142 1.92254459239744 1.70686290851057 1.5231587878818 1.57506573915584 1.42357681943315 1.68229256866748 1.85202917608761
"HDAC8" 1.38706740618076 1.30746090286438 1.34042247614377 1.29477664076471 0.96486201588484 1.22899210288519 0.977422852552883 1.19476622821784 1.02167892544435 1.2999429146425 1.18549603056393 1.39996722836576 0.992305482558451 1.49503121216514 1.50929277478818
"HDGF" 4.62417272145811 4.6014837064489 5.10668404038653 4.78667565905973 4.73560528749945 2.96868773171695 4.23661843855254 4.22828834924969 4.54805470617494 4.63941159432195 4.80904426790643 4.00237461409942 4.60343395631788 4.17889306778792 4.76392794639282
"HES1" 4.29435001406735 3.46789863228248 3.28733742791954 3.69235972354101 3.20556104202015 2.01409546786973 3.17312566658217 3.12403027160782 2.71393740409447 3.08978908547035 3.47975505150904 3.79330534435121 3.7959369699215 3.6971266650597 3.41032070986527
"HES2" 0.250331043169488 -0.536746095248363 -0.514672112612846 0.920630141210901 2.66838226608441 -1.92386749857275 -0.96489495563979 -1.11869684167873 -1.77065551777491 -0.677588150028496 1.35499861106705 -0.0567999245386368 -0.419193222666524 -0.833051170749754 0.470793415706179
"HEXIM1" 3.28427728763176 3.08857539378326 2.36119736358006 2.3105029030807 2.62101578147908 1.78347653393237 2.73790871845849 2.82443215570351 2.13123187456494 2.64952467271511 2.63554793261507 2.96158960267253 2.29364325553564 2.88591046275789 3.02479146798304
"HEY1" 1.01876107304289 1.11494406671962 0.981550698517713 0.37406264778558 0.802056806844242 2.21075739072326 1.78560100994166 -0.282089381691672 0.416585004901883 1.32216926948734 2.71330400598708 0.260372600170351 0.520416009698858 0.81439271985046 1.15273205966111
"HHEX" 0.396143611604176 1.17483520279594 0.690966356755394 0.179971289991478 0.120238525515799 -0.0615899729883953 1.29261992678195 -0.0100394923504393 2.91238423723121 1.18338461603646 1.08007113464938 0.213760056031431 1.42060427305822 3.73947432159087 0.103426630278428
"HIC1" -0.243828326710473 0.226791512636482 -0.0295215491480202 0.120086768424779 -0.261057927548245 -0.31763415018694 0.461929730623594 -0.673047287136957 -0.569852828576545 0.151612858054177 -0.0806519887379696 0.0961893385912171 0.880405516281979 -0.283813951737856 0.0673891049918276
"HIF1A" 3.21429448768848 2.93013414416418 3.39073115203276 2.83301291812259 4.11214771280632 3.51957031285715 3.35283606629936 3.6754595405348 2.21323385866611 3.70807524000434 4.09299592906835 3.12753642271437 3.75737626238563 3.80419132938257 3.4797684703362
"HINFP" 0.747506119850371 0.547744509748861 0.702492652293649 0.896188116965877 0.349005623680661 0.46020339886828 0.688501712079155 0.756303067772268 0.124674374375846 0.808177999949935 0.705760602620446 0.767605390064387 0.475864264193822 0.72966227159247 0.992363400623265
"HIRA" 1.38283041178188 1.23670005405864 1.59782955848394 1.85591964600255 1.50146891705143 1.58982190375389 1.23342945702694 1.4517531947724 1.31554041235546 1.30806491008461 1.60187761877366 1.44341378757882 1.48842088861895 2.78909891193778 1.69677636089715
"HJURP" 1.61010795407746 0.947139733656414 1.9890773779802 1.9477901547491 1.50185006068411 -1.26316043357089 -0.195237548409812 -0.683786235889615 0.393033111764275 1.0385031676375 2.00155218068242 -0.0320169359991466 1.59288534453659 -0.915037159509384 1.75022943900009
"HLF" -1.50765591328679 -0.189635472299531 -0.240344185871669 -0.99737596213815 -0.664654771422733 0.457662918642657 1.40398280650069 1.73714467799976 2.0371397831483 0.703861354011931 0.439021750540023 0.84318613895867 -0.425161933570679 0.292495962793008 -0.905231033620751
"HLTF" 2.0478429778916 2.43483357615831 2.38917186849783 1.03756462678058 1.51538880257987 1.93625614958645 1.77299014933859 1.65963562646839 1.59520094764787 2.00222723171007 2.2876920057938 2.28743441284821 1.6674003339112 1.94102101169944 1.77902795438414
"HMBOX1" 0.507391386758832 0.89886233644739 0.682591033651757 0.364182268950603 0.208742537890739 0.76579162477377 1.00618462761003 0.835703202051841 0.0267771463205158 0.624627219111803 0.56123933612882 0.669266262497974 1.04079177482535 0.663373176157254 0.878596481007295
"HMG20A" 0.869742976622896 1.3881641457075 1.24709156707319 1.24664858490825 0.899255174738116 1.49976419122321 1.4575801363604 1.0092827759665 0.648754379232025 1.24618675475005 1.34927500811855 0.727989235168907 1.24628195326427 1.23416706993424 0.839550042820158
"HMGN1" 3.63362121188531 3.65029483661207 3.75156898308104 3.31624607479897 2.99736831990801 2.34876024161165 2.89833554686089 3.02833790040456 2.54234513778829 3.4092931531452 3.24335996857981 3.13056766222083 3.1723536654373 3.51644943732814 3.48883849431663
"HMGN3" 3.82159334057737 3.72669772596425 4.1614036937375 3.25153462031154 3.58533938346322 3.28570119340246 4.62864665292901 4.50913269079166 3.55574368658591 4.29423405994523 4.09335613709425 3.80495267186506 3.62368181813108 4.43781837872189 4.47528041831791
"HNF1A" -2.19862202973646 -2.01763084107712 -2.20928104763331 1.44373575857111 -2.16097704279271 -0.843119450024177 1.15942039962927 1.2264176229403 1.14395487757382 -1.24298084652259 -2.13385472680838 -1.74480732586263 1.25239102245699 -2.27917395362749 -0.664886497155886
"HNF1B" 0.723341340971928 -2.21900187594726 -2.19621260695349 1.53542447633024 -2.154451180738 1.68261996438563 2.93977028114292 3.98758013559781 0.799755407301644 1.46084474769786 -1.47403477507789 0.28174599004002 1.44733971405158 -1.81466770325865 0.951879185725444
"HNF4A" -1.86732760714815 -2.24367019589913 -2.24969720898966 3.75531238819189 -2.06983660081194 -1.80634236366518 2.08248516153022 1.95258828624814 3.58275850912314 -1.27302633526791 -1.95486736436381 -2.22829823031571 2.73062597775011 -2.26898316487609 -1.29412090378827
"HNF4G" -1.10640615330985 -0.860586297374761 -0.853085563423414 2.00197643522872 -1.76158856492319 -1.38677710190994 1.33792598863785 1.20719032544405 0.831465516993968 0.242371384533776 -0.593440538516731 -0.453833137269388 1.98247932649047 -2.24445181692851 -0.355966420086163
"HOTAIR" -1.33340216362072 0.189472818705985 0.497986881970922 -1.76600762839912 -1.4662057456876 -1.79390851681584 -0.925840838496694 -0.351608639594378 -2.25856719805762 -1.47112209668077 -1.24951159153967 -1.82179400319585 -0.368598058372961 -2.25281445093624 -1.44947421501761
"HOXA1" 0.906716825457645 -1.07354928606184 -0.552956191077027 -0.233646207991378 0.614513802442259 -1.0677505268485 -0.604834217912324 0.350447211976388 -1.8738801996111 -0.838790599110455 0.700185842396122 -0.892621073006327 0.179852047012515 -1.81293416565182 -1.07545536209135
"HOXA2" -0.488333019859793 -1.39849478824233 -1.28797848472127 -0.23192405740773 -1.39080376527603 -1.26370089690103 -0.690989779208702 0.0478482079778345 -1.81038316318301 -0.954115421546433 -0.891667978629935 -1.19872234142118 -0.241717893961894 -1.60927228060506 -0.893136816988313
"HOXA4" 0.266661199477362 -0.842534418012896 -0.63140467603657 -0.571101451628909 -0.689676068555823 -0.123532211193062 1.72022175960808 1.51809681924375 -1.19302477728638 -0.66888038490405 0.0805536205939709 -0.300231347448317 0.223326177778333 -1.14411703119716 -0.764382967441557
"HOXA6" -0.111828182176811 -1.14632911078783 -1.07101429839184 0.173804980238789 -1.16918594407218 0.420492970053213 0.160913261224855 0.393212613984474 -2.01541219298775 -0.897490826769243 -0.469407878805857 -0.186196259409572 -0.188285008716261 -2.20256305652752 -0.657175218099808
"HOXA9" 0.415989160194863 -0.511585172301432 -0.415788977260495 2.00267080169929 -1.20648447311233 1.3618593847653 1.27950070831481 2.24282617224781 -2.02042735528921 -1.64103617540192 -0.900585109266405 1.94313018985957 -0.409940375099086 -2.09358593330607 0.786988343222123
"HOXB13" -0.372683076097155 -0.987655541424982 -0.375382712220805 1.67966456477422 -1.54642051528092 -2.19727851044461 -1.79175601483946 -1.27897410876579 -1.87119605974535 -1.24442695715365 -0.420350717592628 5.19080091315737 0.539321558423039 -2.20500551623266 0.129435143133674
"HOXC9" -0.215178728286122 1.49184754289934 1.2081272309943 -1.54098231379852 -0.206278398707256 0.523018537248527 1.21419884356126 1.70187782872156 -1.59514163649462 -0.65817915973943 0.0743351959366578 -1.46680275421274 0.414572784504485 -1.73690063741426 -0.792257305212258
"HSF1" 3.15903140621985 2.84232594381071 3.15482259814505 3.23060363282449 3.19836327662526 3.27922989779315 2.56531311847409 2.88697256793219 2.7229560614118 2.94220526864052 3.13852245918616 2.93737056184639 3.08278131288542 2.91179040563364 3.26475352545008
"ICE1" 1.56552733446736 1.93101487064708 2.04314198948708 1.6095449162359 1.76184711138729 1.74658370361661 1.59233830350843 1.41147363166824 0.908501428937149 1.84660365866702 2.10859576976479 1.48038898536787 1.76919451972189 1.49822366747987 1.34805717891079
"ICE2" 0.6817941770187 1.15606036202583 0.808502778111446 0.741170448159971 0.564358407179389 1.00184469586823 0.877202652306158 0.734860590514174 0.171801833476417 0.76831850788863 1.07099555853767 1.07644151447095 0.925260723784452 0.910465358237588 0.725628922642252
"ID3" 3.62572229227122 2.79864495365442 2.84339060659375 3.66534898205879 3.33466868448583 3.6594143557793 3.97872078000893 3.27972494559742 2.11658824888735 3.04131502402861 3.20178455199731 3.18722113424878 2.95092565271287 3.91587036474636 3.57229865433442
"IKZF1" -0.736889877533719 0.301563105413639 0.794669638063773 -0.337764856695557 -0.18690653154162 -0.91268549572675 0.933677372721776 -0.0494704813375269 -0.775789067021705 0.808185672645665 0.300071738922495 -0.132833322779712 0.551214731949808 -0.192760124016884 -0.403956447748062
"IKZF2" 1.36735397924331 0.151762715956621 0.00620311039579306 -1.10184962980625 -0.0965257760975872 -1.10331026816543 -0.131609911106054 -0.642354445952994 -1.42538735640367 0.44194601806402 0.317572529494722 0.335847039219703 -0.0943342255219735 1.60854999366752 -0.0400307583867729
"ILK" 0.714023700955419 1.15528716731785 0.934650253800496 1.16041618293335 1.0371855337203 1.12371890503815 1.58730843516891 1.29309686881457 0.561118652514663 1.19049526956315 0.915687881299421 1.56145225114436 0.977927343270751 1.21663291924859 0.461430668449072
"ING2" 1.82793139796295 2.17784408306267 1.94390809008347 1.70083674138602 2.02680527531933 1.99705681365777 1.81832864543022 1.75388464657092 1.30163042864035 1.97642805003824 1.96423452691285 1.89350887480549 1.71987229118502 2.15847210919477 2.03637267553585
"ING5" 0.865718167354533 0.968092789663347 0.908105188738541 1.23597016362283 0.538384975916778 0.632728206864983 0.602257219969272 0.676102086590592 0.578592641335484 0.996595858603581 0.960771553199152 1.50984220044147 0.834556595692234 1.36949139931392 1.12007383456146
"INO80" 1.61503621923777 1.84940157211915 1.65734584998743 1.78724480855766 1.65981798991613 1.72577394044526 1.70236208773652 1.54742500333581 1.07351326349488 1.69070523228698 1.74423973767187 1.66348806842294 1.95839090429181 1.70308881706381 1.50061587397756
"INSM2" -2.21468961145248 -2.21438459795932 -2.21785626951787 -2.26920134675835 -2.21570463269938 -2.26348036852059 -2.24386799086878 -2.2712655394302 -2.25364087199471 -2.06705620536483 -2.19213292650594 -2.10077165494572 -2.15579852794493 -2.2063311839188 -2.23679362796355
"INTS11" 2.73190401047063 2.26859835538926 2.25386163365304 2.45988742822661 2.3549742076567 2.00190949035467 2.13083552404076 2.34259906609799 1.9758083517414 2.3723637047095 2.31571074206752 2.63783999547364 2.21189539989266 2.44901586121129 2.82942939465511
"INTS12" 1.39888106782801 2.00156510956324 1.71073939704662 1.52743417401909 1.45023971284478 1.49711467760261 1.40204138749299 1.20623703212045 1.18869446943252 1.61144298891145 1.49366072207611 1.76113187116497 1.53660675963978 1.80155394026965 1.38448439602026
"INTS3" 1.83021004186916 2.16777743201456 2.02697759648083 1.57226110973118 1.2971689745975 1.16830755175005 1.97601479384675 1.96705591667863 1.30172129719548 1.96963238694061 1.93762517200592 1.68505701217304 1.8405997778156 1.47809735153606 2.08391539334286
"IRAK1" 3.49156976102734 3.29948074671935 3.9512539772338 4.14986522396978 3.90928584801393 3.19422313760048 3.08620308770283 3.41846691749151 3.23137294154514 3.76077041166829 3.87221821075196 3.69937267774236 3.67641267665419 2.08452624014719 3.34542609799926
"IRAK4" 1.4610263940377 1.56542096594899 1.34414894559811 1.51266131428023 1.19018160339564 1.99629557014063 1.50078168433337 1.40763237079357 0.642377723642605 1.47446394982835 1.72655457211673 1.1894419615159 1.35203381437852 1.54174438311604 1.27845094144357
"IRF1" 2.04403409630912 1.96503196902007 2.25240533855491 2.58060461488966 2.34386032976562 0.928489596008268 2.37073645726659 1.36946752502079 1.75535708619459 2.33454932579678 2.10440626986582 1.61968661304817 2.50844490429266 1.74477321755754 2.09378728997775
"IRF3" 3.3541095790716 2.37898566508037 2.5953303118239 2.91284289255684 2.76132611350064 2.09098185083699 2.43304496817535 2.7191778716958 2.64483758309742 2.84220176686316 2.81947133384949 2.55679761325705 2.46097774279354 2.97742464258263 3.01171973116802
"IRF4" -1.11035891544575 -0.572302059665573 0.401888775671747 -0.5326383911459 -0.372908747063912 -1.81307914962567 -0.557551282256004 -1.31647654278572 -1.49590129540293 0.578355313694944 0.149512537975514 -1.35896583726855 0.0824802489092269 -0.348809061415531 -0.985457022252546
"IRF5" 2.23809509557524 1.04215946986705 1.2605299451817 0.887529792318616 1.23633274587206 0.637899005075365 1.59857818568831 2.4684668937586 0.891912288260928 1.51951990378371 1.74655543209206 0.495009359040833 1.0055565600659 1.34471919807637 0.872026360330284
